text,label
আফনে নিজে কিচ্ছু করার চেষ্টা খরইন যাতে পরিবারর হায় অয়,সিলেট
হখলে এখলগে বাদ অইন  না,সিলেট
তারা আফনারে কিলা চাইন তারার লাখান অওয়ার চেষ্টা খরইন,সিলেট
আশা কররাম হখলতা সমাধান অইবো,সিলেট
মোর বিয়া অইছে ৯ বত্‌শর,সিলেট
পেরেম খরি বিয়া কিন্তু পারিবারিক ভাবেউ অইছিল,সিলেট
পয়লা থাকি অউ মোর হড়ি মোরে খুব ভালাপাইন,সিলেট
তারা মোর জামাইরে অশিক্ষিত ফুড়ির লগে বিয়া দিতা চাইছলা,সিলেট
তারার ঘরর কামর মানুষ হিসাবে রাখতা চাইছলা,সিলেট
মোর জামাই নিজর পছন্দে মোরে বিয়া করছিলা,সিলেট
গত ৯ বছ্‌রে এখটানা ৯ দিনর লাগিও তারা মোর লগে মাতছইন না,সিলেট
কুনো কুটুম মোর বাসাত আইলেও তারার লগে খাতির নষ্ট খরতা,সিলেট
আমরা পারিবারিক কারনে ১ বত্‌শরর লাগি এখন নিজর বাড়ি থাকি অইন্য জাগাত আছলাম,সিলেট
নিজর বাড়িত আইয়া হুনি পুরা এলাকাত আমরার নামে খারাফ খতা কইছে,সিলেট
মোর বিরুদ্ধে বুঝাইছে যে মুই মোর জামাইরে তাবিজ খরিয়া নিজর বাড়ি থাকি সরাই লাইছি,সিলেট
সারা সম্পত্তি বেচাইয়া জামাইরে ছাড়িয়া যাইমুগি,সিলেট
তুমার বউ বুলে তুমার সম্পত্তি বেচাইলার,সিলেট
মোর জামাই হখলরে বুঝাই বুঝাই ক্লান্ত যে মুই ইলান কিচ্ছু খরিয়ার না,সিলেট
মান সম্মানর ডরে খেউ কুনতা খইন না,সিলেট
আমরার ৩ বত্‌শরের পেরেম,সিলেট
ফুয়াটায় বাফ চাচার ডরে বাড়িত কিচ্চু কইতো ফারে না,সিলেট
মোর টাইন আরো সময় চাইতো,সিলেট
